RegionID,SizeRank,RegionName,StateName,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023
394913,1,"New York, NY",NY,376000,376333,383333,392333,404000,410667,406667,396000,387667,382667,381667,380000,376667,376667,380000,395000,407667,416000,411000,404667,399667,400333,403049,403049,403049,405667,412333,420000,425000,433333,441667,451667,458333,461667,463333,463500,465167,470167,476667,492000,505000,516667,518000,513333,508333,503333,505000,503750,508750,512083,523333,538333,553333,561667,555000,541667,526667,515000,511667,506667,505000,513333,530000,555000,570000,586667,587500,579167
753899,2,"Los Angeles, CA",CA,608333,620000,628333,636667,641667,641000,634333,629333,625667,619000,610667,605000,613333,626667,636667,643000,648000,648000,645167,640167,640167,643333,646500,650000,656667,658500,658333,660000,675333,698667,717000,726667,728333,726667,723333,730000,746333,773000,796917,813833,820500,821583,820000,821667,823333,830000,831667,841667,856667,882333,900667,905667,892000,875000,858333,849667,837333,822333,810667,811667,825000,840000,851667,865000,878333,890000,890000,891333
394463,3,"Chicago, IL",IL,222833,231167,238080,245247,245343,241763,230096,222833,219583,217917,216750,215667,221500,229833,239167,245000,246667,245000,238000,231333,226333,224867,223200,222200,230000,242167,250167,250833,253667,260500,263833,262167,257667,254333,249633,246967,252967,262814,277481,285481,288667,285667,278333,273333,268333,266667,263333,264133,267467,280800,293317,304983,302650,296000,285000,277333,272333,266667,263333,261333,269633,281300,296633,309000,315667,315667,308333,300000
394514,4,"Dallas, TX",TX,244667,252000,258333,261667,263333,259000,252667,247342,244676,245176,242167,242500,245000,253333,261667,268000,270500,268833,264167,261633,258300,258967,257333,259000,261333,269275,271942,275942,279667,287000,290000,291666,291750,292317,288167,293417,301417,315900,328900,340624,348624,348958,347000,345708,346675,348579,349537,354904,363750,383083,401083,413667,412134,403968,393301,385333,376500,367167,357667,356965,361965,372121,380156,390156,395000,393856,386822,380156
394692,5,"Houston, TX",TX,212417,219983,225567,228900,230000,227500,223500,219133,216967,217633,215333,215125,216792,223458,231300,236300,237967,236333,232000,228667,225667,228333,226667,228000,228004,234004,236004,241000,248333,255667,255850,254183,255183,258333,256667,258333,265667,278662,289329,296996,300667,300833,295833,293333,294167,298500,298667,302633,306411,317744,327111,335667,337667,331250,324583,316550,311300,305533,300900,300898,303998,311915,318583,325250,,,324333,319333
395209,6,"Washington, DC",VA,366099,379600,391667,400333,401333,398000,386333,377664,372480,375814,371483,370000,371667,386667,399950,409950,411617,408333,396667,390000,386667,391667,386667,388000,396333,414667,425000,428333,435000,441250,442883,437883,433300,430000,421667,415000,421667,440000,463333,478300,481633,476133,462833,457833,453333,453333,443300,441633,451633,480000,506667,518333,513333,501398,485951,477618,467987,460100,448430,451663,462330,488250,509917,529250,531667,526000,511000,504667
394974,7,"Philadelphia, PA",PA,195000,200667,210667,220667,228333,231667,225667,217667,212667,209333,205667,200667,201667,210000,220000,233333,241667,246167,237833,229833,226000,226000,225667,221000,224333,236000,243333,248333,253000,263000,268000,265000,262333,260667,257333,251667,250000,254983,264983,278983,290633,298967,293300,286667,280000,276667,271267,262933,262267,271000,287667,306667,315500,318833,310500,303333,296000,292667,286000,280000,280000,287000,300333,315400,328400,334229,328246,323246
394856,8,"Miami, FL",FL,253333,255333,259833,263167,264500,263000,259667,259667,260000,260000,256667,256483,259817,266483,270667,274667,278000,279000,275833,274167,275000,275833,275833,276167,281167,287833,294333,297667,302667,309000,312333,313000,312300,315633,318300,320667,322333,327333,333567,341900,346900,349667,347000,347000,350667,356667,361667,366667,375000,382583,394250,402583,406667,403333,401667,401667,401667,396667,396667,400000,410000,419883,428217,438217,441667,443333,442833,442833
394347,9,"Atlanta, GA",GA,201917,210250,218333,224967,226467,220133,216167,212967,214300,212300,210528,210495,213903,219408,229108,235033,239633,235967,231967,226667,226000,226667,225667,227000,233633,244633,249633,250800,254467,260467,264000,264000,263667,263275,262442,263442,268167,278442,290108,305275,312833,316167,313667,316617,320450,327117,324500,327667,329333,341667,352550,360883,361217,356078,347745,341078,336333,332667,327667,328000,335000,345000,353333,360817,369817,373150,368667,363583
394404,10,"Boston, MA",MA,397103,407103,425500,445500,455167,458000,441333,427333,419000,417333,418333,413333,417917,421250,437917,456667,471667,473333,458333,445667,437333,442333,445000,443333,449667,463733,477906,488206,494806,509300,512667,510333,503333,501167,499500,499500,503333,521633,545300,573633,586000,589000,572333,559967,553300,554967,551667,545000,553333,580000,610667,642333,650667,648333,623333,603333,589983,576628,564961,549978,559667,581333,613000,642667,664317,670983,651650,633333
394976,11,"Phoenix, AZ",AZ,249000,251800,254800,259467,263000,262667,260167,258367,258367,258367,258500,259167,262000,265000,270000,273667,275667,275667,275000,276633,277467,280633,283167,288167,293333,297167,298000,299667,305000,313333,319483,322817,325817,328000,333000,339667,349000,358333,370333,381833,392500,397500,403333,406833,414167,419133,425633,432092,442125,454125,464350,470600,466933,457228,444312,437978,430333,423665,416665,413998,417000,420333,428000,435000,438333,438333,433883,433883
395057,12,"San Francisco, CA",CA,798978,850000,890981,909315,907648,885000,861667,861000,859667,844483,810150,801483,825000,868333,896833,906833,896833,875000,855833,852667,859500,855333,830000,819500,832833,866333,880667,898333,918333,937667,938333,930000,934333,930333,913667,906000,933333,1008333,1066667,1105000,1101667,1087167,1065500,1054333,1055500,1035167,1016000,1022667,1079667,1168333,1228333,1241667,1193333,1123333,1080000,1073333,1075000,1035000,972833,932833,971167,1031667,1086667,1106667,1108333,1098333,1090000,1090000
395025,13,"Riverside, CA",CA,339667,344333,346667,350000,351667,350000,350000,346667,346667,343833,343833,345500,350000,353333,357667,359333,362667,363000,366000,367417,367750,366417,365667,367667,371833,374500,377167,381167,390167,400500,410667,416667,421667,425000,428000,432833,441167,453167,465000,476667,487333,494000,497000,498000,501333,508333,513667,520417,527667,540333,550250,554667,548333,540000,531667,525000,512000,502000,495333,501667,505667,514750,521417,527417,529667,529667,528000,530000
394532,14,"Detroit, MI",MI,151667,157667,165967,171633,176100,175800,171800,167333,162667,160833,155833,154167,155000,160000,168333,175000,180700,181700,181700,178333,174000,170667,167333,164227,167560,177013,180119,186236,192783,202783,205000,201000,200167,195246,189213,182379,180633,189000,202333,214000,220667,221667,222333,219000,216000,211075,203408,199742,198000,207333,219000,233333,240000,239250,232583,225917,220000,213333,202833,200500,202167,212667,226667,241667,251750,251750,249083,245667
395078,15,"Seattle, WA",WA,420656,443500,455073,458573,455210,450287,441860,433223,428146,423448,420115,423541,433333,449999,465000,473333,473333,468000,461317,457850,455350,458367,456500,461000,470000,487000,493833,505167,514042,528875,537208,541667,543333,534667,530500,532167,553333,582500,614167,633333,642500,637833,627833,622000,620000,621667,611667,621759,648426,693426,720000,720000,701667,679333,665667,659000,646333,626667,608333,601667,613333,630000,655000,673333,683667,683167,675833,672167
394865,16,"Minneapolis, MN",MN,237699,244694,251500,256467,257123,256290,252657,251333,249000,246667,244667,245333,252667,259667,266333,270654,273321,274954,270967,268133,266167,266167,264667,263333,268333,277333,283333,286667,290967,298300,300800,300833,298733,296233,291900,289000,294000,305000,316917,326917,330750,333833,332133,329967,325633,320667,316400,314067,319067,331667,346000,356667,358333,355667,348333,341667,334967,326633,323300,320000,325000,330092,340092,352425,359000,364000,359000,354000
395056,17,"San Diego, CA",CA,539500,552833,561667,570000,570000,571667,570000,565000,557000,550333,548667,551417,554750,563083,568333,578000,577667,579333,572333,571833,575167,574167,577167,575333,582000,585167,585000,591667,604667,624500,638667,644667,647167,646333,645333,654500,672833,695167,717333,734667,744000,739000,735333,738667,750333,755000,758333,766667,790000,820000,842167,842167,827333,807167,794667,787117,778450,769283,761667,763667,780333,802000,825000,838333,850833,862500,864167,858667
395148,18,"Tampa, FL",FL,188333,194333,198333,203333,206667,207083,205415,202748,201665,201967,200267,200267,199967,205000,210000,216000,220167,221500,219500,217667,216333,218833,218167,220167,221000,227633,232300,236967,241000,246000,249100,250100,250767,252333,253000,253667,255333,260667,270120,281787,290787,296667,298300,300633,303967,312167,318167,325167,330333,340333,350333,360333,366417,364417,357517,351433,346433,343333,336667,338333,341667,348667,353667,360000,365667,369000,363617,359267
394530,19,"Denver, CO",CO,380833,391667,398333,403333,403333,400193,393526,390159,384967,383967,380667,382333,387000,395333,405333,411667,415000,412333,407333,404000,403667,402000,400667,403000,415417,424417,428417,429000,436333,444500,449500,452833,453667,453333,447633,451967,467633,493333,515000,530000,535300,536967,533633,531667,531261,534294,536077,545383,564017,589900,606000,608000,602000,590333,581667,571667,563333,548333,535000,535000,545000,560667,572333,580667,581667,576333,568000,564000
394358,20,"Baltimore, MD",MD,244967,252948,262282,269065,272750,275083,271667,264000,257667,252663,246963,241630,243300,253667,267000,279333,287000,286967,282300,274300,269333,266633,262633,259300,262333,277457,287457,293123,296167,306167,307500,306667,301667,296667,288333,281667,280667,284000,295667,308333,318333,320000,318333,316667,310667,305667,298667,296150,298233,308567,324521,337421,342421,340829,335846,327513,318300,309967,303300,300200,303533,315200,331667,345000,355333,357000,358667,348667
395121,21,"St. Louis, MO",MO,157317,164000,170633,175967,177633,176000,173083,169767,166600,165183,165853,164019,165686,168333,176000,182667,184687,183687,178020,176167,174300,174633,172133,167967,169933,176933,187967,194535,201535,201535,201353,197385,198218,195198,189167,186000,184610,189958,199958,211349,219333,219750,217083,212083,206500,202500,197500,192132,192965,201972,214340,227507,235167,235667,230000,222238,217238,210905,203667,201333,204333,213500,219800,231375,240542,247242,244000,235667
394943,22,"Orlando, FL",FL,218598,223807,227807,231667,233333,233333,233000,230333,230333,229667,229333,231000,232000,235000,238333,242500,246700,246700,245867,243333,241667,243388,244721,248021,248637,253971,258004,261833,263500,267167,267667,268333,267333,269000,269500,269500,272833,278333,283667,290333,300333,310417,315417,318083,321567,329867,333867,338733,345433,356100,367333,374000,374667,372000,365333,362333,360883,357550,353550,352667,358500,367500,375167,381000,385833,385833,381833,377533
394458,23,"Charlotte, NC",NC,204000,210000,218667,223667,226333,225667,220667,215667,211667,209500,207917,208083,212250,221167,230667,240000,244667,242667,238667,234667,233833,234167,232833,235333,239300,248300,249967,255000,259667,268333,269000,269333,269667,269000,268000,266667,273000,281667,293667,302333,309833,313833,317067,317233,319567,321333,322000,323333,326667,340667,355000,368333,370433,367100,358767,349000,344000,335667,335833,330167,336833,340717,351383,364050,371000,376833,367500,364167
395055,24,"San Antonio, TX",TX,200833,204333,211967,216200,219033,218400,214500,211667,207333,207000,204000,205000,207667,212750,218750,223205,226455,227038,224250,222583,217167,217167,215500,218333,221333,227000,232000,236333,242333,247333,250000,250000,250000,250000,249500,250237,252320,257820,265417,275000,285000,290500,292167,292167,293333,295000,293500,293917,298250,308083,321000,329967,331633,326633,321833,319882,313215,309143,301094,301094,299583,303583,308583,312004,315804,315804,313467,309000
394998,25,"Portland, OR",OR,365530,370842,377692,386025,388333,389333,382667,381000,376000,374333,367667,368333,371667,379967,388200,394833,398200,398267,393369,391703,390069,390000,389983,389233,394233,398417,403500,410167,418333,427000,432000,436300,436208,434542,432908,438333,448667,463333,478333,491333,498333,503333,500333,500333,497000,500000,498333,498333,509000,524000,542333,551667,554967,546633,535550,525583,518917,506667,492667,489000,494000,508917,522417,537417,545317,543783,540450,532967
395045,26,"Sacramento, CA",CA,370667,381000,390083,398082,398748,395998,391083,386417,385083,381333,377667,376000,379167,390833,400833,408333,410000,410000,406667,403333,401667,399667,396000,394917,405250,415583,421667,425000,435000,447333,457333,461000,462000,460333,458333,461667,475000,494000,514333,529333,537000,538333,535000,533333,533333,531667,529250,534250,550917,568333,581000,581000,578333,564000,550667,536667,530000,516667,509667,506333,511750,518917,528583,540167,551667,553667,554000,551333
394982,27,"Pittsburgh, PA",PA,141667,146250,151583,158250,163000,164300,159967,154300,150333,148000,144667,142833,143500,149500,157000,164708,169375,171708,166333,162000,157467,155300,152600,149467,152883,163917,170250,175000,176667,180750,181750,178417,176667,171667,167065,164190,170174,176966,188175,197191,206667,206667,203333,194667,189667,184667,181000,177633,178300,185633,196069,205819,212485,212917,205833,197500,190000,182750,174417,171083,173333,183233,191567,206567,213333,218333,212500,208167
394466,28,"Cincinnati, OH",OH,153233,159900,163400,166833,168500,169667,166667,163333,160000,156987,153653,153487,156500,162467,168967,173967,177233,176567,174900,170667,167300,165083,164083,163117,169000,174667,181317,184317,189317,192667,192667,191000,189633,187967,184000,180450,180450,187417,196000,209500,216833,221833,218333,215000,213333,212500,207833,205833,206667,216333,226667,236000,239333,236498,231498,226164,214000,209667,201667,207650,209317,223983,236333,246333,250987,250987,247453,245467
394355,29,"Austin, TX",TX,295036,303453,312119,319417,319333,318967,310407,307074,302774,305333,302667,299000,300967,310300,323717,334233,335233,331483,323667,323500,322167,325833,320000,324000,327333,337333,340000,345000,353333,361833,365167,368500,371667,376333,376333,391333,415000,450000,469167,484890,487005,486171,473781,463333,462012,466012,473095,484583,505583,534167,557333,562333,550000,526435,508102,494435,483000,466667,457058,448724,453358,459967,469967,478333,476667,474167,465333,458667
394775,30,"Las Vegas, NV",NV,249244,255000,260000,263333,265000,267667,269667,272333,272000,272000,271000,269667,271000,272333,275167,275833,277833,279000,281500,281500,282500,282667,282667,283833,285500,287750,289583,292917,297333,301300,304600,307896,311596,313279,314983,316650,322333,329000,337333,345667,357333,365667,371333,372729,376729,381229,388167,397833,408667,420333,428333,433333,430000,418333,408000,401000,396000,386333,378283,374950,378617,383667,390333,395000,400000,401667,401000,401333
394735,31,"Kansas City, MO",MO,185178,188833,196833,201300,203667,200667,195667,192475,193142,193117,191308,187443,191324,198991,212190,220000,222333,219000,211685,206018,201352,200333,198382,199049,205549,215500,223083,229533,235092,239842,241892,241283,240283,235283,232317,231317,233892,241076,251076,261814,269647,268314,264967,258300,256633,255449,252115,251315,255867,267867,285333,298667,303333,300000,291667,285667,277300,270967,262967,259667,261000,270000,283000,295667,303302,304302,298302,291667
394492,32,"Columbus, OH",OH,168750,173000,177833,183333,188317,186783,182533,177850,176033,178450,177733,177750,175850,181600,189600,198333,199667,196667,190000,186667,183333,181633,178267,178267,184067,192433,200767,204000,210333,214200,215533,211867,209000,206967,202633,199967,203333,214967,228300,239500,246311,249644,248444,244333,239333,234333,231667,228158,231492,241492,259967,272967,278967,274000,267667,261667,257667,251667,245000,244000,247333,258083,268750,281417,287017,289683,283683,277333
394705,34,"Indianapolis, IN",IN,150467,157300,165000,170333,173667,172000,169167,165500,163275,161741,160391,160617,162983,168167,174458,179458,183958,183962,182162,178829,175200,174317,171650,172650,177000,185167,194167,197833,203667,207000,209333,207054,203632,200965,194912,193333,193333,203333,213333,224000,231667,235000,235000,234000,232333,231667,225529,223863,225529,236633,248300,260300,265333,264333,259000,254000,247833,241167,234500,235000,238133,245133,254133,262633,268928,269261,266961,261471
394475,35,"Cleveland, OH",OH,124367,127967,131750,137250,138817,140733,138983,136083,133083,129000,127287,124120,126120,130133,138717,146050,151583,150167,145133,139758,136175,131208,127750,128300,134300,144967,150417,154750,155717,159933,161267,161967,158667,156333,151500,148067,147067,150817,158583,167917,173667,178000,175000,173500,169167,167233,163400,161066,160667,165167,171800,184467,189967,192073,184707,180373,174967,171383,165383,162383,163333,170833,178833,188833,193333,197333,194083,190750
395059,36,"San Jose, CA",CA,1112583,1187583,1205917,1196667,1176667,1161667,1128167,1129833,1093167,1065000,1015250,1006917,1040250,1075000,1113333,1130000,1132833,1102833,1068167,1048667,1055333,1051667,1021667,1023333,1055000,1118333,1145833,1152500,1157500,1165000,1165000,1176667,1176667,1170000,1146667,1136667,1176667,1233333,1287000,1317000,1320333,1323333,1301667,1309167,1314500,1322833,1305333,1330333,1402000,1492000,1530000,1518333,1465000,1406667,1363333,1337500,1321167,1287833,1274500,1249167,1298500,1357667,1438667,1466333,1465833,1464000,1454167,1463000
394902,37,"Nashville, TN",TN,242633,250300,256800,263333,264000,263167,256633,253617,250950,253317,252967,252633,255267,261283,272283,280650,284667,284167,278333,275667,274167,279250,278583,278317,279067,285733,291667,295000,301680,306680,307680,308333,306667,309000,305000,306667,310000,321633,334967,351633,363617,369617,370950,376183,380183,384500,380751,385637,392003,410236,425350,435000,434667,426333,421333,411333,402667,395967,387967,389800,389167,397500,404333,410000,418333,421627,419960,419110
395194,38,"Virginia Beach, VA",VA,221333,222250,226917,231250,235333,233333,228333,223300,221633,218300,214017,214850,216517,226667,232500,240500,243000,244167,241167,235667,231000,228000,227467,225133,229133,234167,244983,250617,259950,263300,265667,262333,262720,262053,260387,255000,255000,260000,268667,277000,280393,283393,279226,276667,273333,273667,272833,272500,274667,283667,295667,305333,306667,301417,297194,293494,288911,285800,282217,282050,284050,291000,304300,314967,322300,321333,317000,312982
395005,39,"Providence, RI",RI,248333,252667,260333,267500,272667,273333,270167,267667,266000,262333,258633,253633,256633,261633,274133,282467,290833,291667,291667,286667,285667,282300,283283,277600,282617,288383,296733,298417,302500,312500,320877,325043,323393,321683,320017,314817,314817,319783,334967,351500,359867,368200,367333,367333,363333,361000,357667,353333,353333,363333,380000,396317,402983,399650,395375,389708,388042,381000,378333,373333,373333,381667,394500,411167,419500,428333,428333,425000
394714,40,"Jacksonville, FL",FL,196667,201667,208333,213333,216667,216300,212967,208967,207667,205083,200750,200417,201833,209333,215167,220333,226133,227300,226450,221817,218483,215750,216750,218750,223000,229567,232900,239867,244300,250600,250533,250533,250567,252000,249667,250667,254333,264333,273667,282000,287000,291442,294775,296108,309500,312833,314833,308333,314667,328000,335000,342133,344133,343800,335333,326667,320000,313667,310333,312000,316667,322667,326000,336000,343300,348300,343283,332983
394862,41,"Milwaukee, WI",WI,180133,191167,200333,212000,217667,219783,214117,210117,206000,200583,192250,188583,194667,208000,222333,230667,230667,231667,225000,221667,215000,216233,213150,206483,208583,216667,230000,235000,239000,239667,229667,216833,206500,203133,201967,199133,205833,218833,236333,250333,257833,257833,255500,248583,243967,233967,230383,227000,233667,242000,258333,270825,277492,274908,271250,266217,261133,250167,243033,240033,244167,259667,272000,286667,289583,294583,290250,282333
394935,42,"Oklahoma City, OK",OK,145567,147608,150375,152042,155000,154667,154167,153167,151167,151333,151500,155167,157167,159667,162000,167000,169667,170500,168167,167133,165967,163300,159000,159167,162500,169833,173000,178000,181667,187667,188500,190000,187333,184833,180333,179000,180667,185333,189667,194667,198000,199667,199667,201167,200167,198500,197000,200000,205000,211333,218333,224667,226667,226333,225000,222833,218583,210250,204083,201834,209500,216167,226000,230000,235667,234000,229000,221667
395012,43,"Raleigh, NC",NC,245667,251250,254583,259583,260500,258500,253500,247917,247583,245917,245333,245333,250333,258333,263333,268333,270000,270000,264833,263833,262500,265333,262500,263833,266833,277333,283833,285833,288167,293333,297333,298333,300000,301667,301667,300250,305250,314583,327667,342667,353333,360000,360000,362917,366917,368917,371000,369500,378500,392500,410000,420167,421167,414500,403333,394483,391150,387150,380750,380750,381417,386667,391833,408500,423500,430000,419667,413000
394849,44,"Memphis, TN",TN,139267,144133,156667,164333,170167,165350,162017,157317,154633,149967,143000,143000,144667,153333,161667,170333,177000,175333,170500,162333,159000,159500,158417,160083,161517,172433,180665,188856,191266,193368,194509,195406,191739,187206,180567,177233,178333,188333,201667,215000,220667,222333,220667,220000,221667,221500,213292,210625,212458,224000,231679,245012,248346,248000,241333,234667,226667,211667,205000,206667,212667,222667,231833,240833,247483,244983,237650,224333
395022,45,"Richmond, VA",VA,211667,219167,227467,232467,235933,235633,229617,222983,220783,219133,219133,216667,223000,229667,238833,245167,246833,249000,243333,240833,235478,239144,236644,234850,234183,242683,253075,258075,262908,265000,268333,268833,269158,269158,265324,265350,265350,272000,278317,289983,296667,301667,298333,295000,290733,289067,288233,287500,292500,303333,319333,329667,334667,330333,323333,316667,311667,306667,300000,300667,305000,315000,328630,340963,349263,348300,344967,339825
394807,46,"Louisville, KY",KY,158500,161500,165167,171000,177017,176350,172684,168667,167333,170167,168500,168167,167000,170000,175733,182733,188033,187633,184050,181083,177750,176333,172667,173333,174983,181650,186983,192667,199667,206000,208567,205533,203867,199633,195936,192603,194436,199000,205633,213133,220467,221667,222000,220167,220667,219552,213219,209886,208333,217667,226000,236000,239333,240667,238667,238667,234000,228841,219675,218675,221000,229000,238067,246483,251650,253000,248417,244417
394910,47,"New Orleans, LA",LA,179333,181000,186000,195000,200000,199333,194333,188167,186550,188307,188140,186752,182624,185624,191629,202333,205667,206667,199333,197667,197667,198333,198250,196567,198233,200483,205500,211833,219667,221333,220000,218333,220000,221667,220000,219042,224042,232375,241667,249167,252667,252333,254833,254667,253333,248333,251667,257533,264200,267533,276667,283333,281000,272417,260750,258750,256500,261388,258722,252888,246633,250300,263633,275000,278500,268500,258500,251667
395053,48,"Salt Lake City, UT",UT,299147,303947,309967,314800,319667,318300,315633,315633,316333,312000,309833,310167,314467,318967,327484,337517,344850,343667,341333,335665,337832,340165,342500,344467,346524,352524,356057,363936,371509,378657,383054,383763,386615,389646,391031,396031,406218,424156,440823,456105,467833,474485,474985,469985,471667,471667,480000,482405,497655,512655,531295,532711,524584,514455,509455,512582,503333,486192,472859,471192,485876,489876,503209,505667,516667,512399,508910,504244
394669,49,"Hartford, CT",CT,202017,207100,214767,222417,228000,231667,220750,213417,205917,207667,204667,197542,197708,204675,217633,225633,230667,232150,228150,221917,216767,221767,221333,219500,217167,222675,231042,235042,240533,246000,247667,248333,248300,249967,248600,244550,241217,247567,254983,266650,271417,277083,273750,267300,263300,262633,262000,257000,253333,259625,274958,294292,303667,305000,300000,295000,289000,281667,276650,276650,287317,297267,308100,314433,326167,335417,334250,328050
394425,50,"Buffalo, NY",NY,133336,135051,139384,144548,153667,158333,160667,155667,153333,148333,146000,144333,143367,145783,149117,157750,164333,169333,168333,166667,161667,160000,155667,149667,148000,153000,165667,169000,173333,179000,185333,186250,182383,181050,178467,173333,169213,170880,181821,192608,202634,209443,211110,209750,203667,202000,197333,192333,186000,188667,201667,218000,229815,231815,230148,225000,223317,217650,212817,200233,194233,194567,207167,227167,241667,251667,254167,252650
394388,51,"Birmingham, AL",AL,175833,178500,182242,187225,191325,182917,180895,175628,176628,168667,167000,164967,173300,187467,200833,205833,197500,189167,182500,181333,180500,182167,186833,186833,193500,198500,204983,204067,202900,204250,206483,205650,206617,201633,199300,199000,200967,210967,223300,233000,233000,224667,221667,224967,228300,229967,223333,220667,225633,238383,249417,258774,260324,263624,254300,248333,236083,230117,220117,222367,225000,236667,246300,252967,256300,251667,245000,235000
395031,52,"Rochester, NY",NY,126300,129233,136233,142900,148333,148333,145333,144333,142300,139967,134267,130967,132800,136167,143500,150000,156000,158033,155367,152033,148667,148633,145967,141633,141667,147000,153667,156000,161000,167667,172833,172500,169500,167833,163333,159167,156667,161667,170500,182167,186667,190000,186000,185000,180333,177667,173000,168000,168000,173667,186667,198333,206667,210000,206317,199983,191650,187000,181833,180167,180167,188333,200000,215009,224976,230643,228968,227335
394640,53,"Grand Rapids, MI",MI,169300,174267,180967,186633,188667,188400,187400,187067,183967,180967,179300,179333,181633,187633,196017,202717,204717,203376,201709,199817,196442,193858,191083,190750,196667,203500,211833,215167,220667,224000,229000,229417,228417,223250,217167,216167,221333,235033,245367,253700,256667,257833,255000,250667,249500,247771,244271,244271,252167,267267,279933,288267,294333,293333,289167,281117,274450,264617,256167,256375,264042,277175,293633,301633,308333,305000,305000,301633
395167,54,"Tucson, AZ",AZ,189000,193667,195000,198000,197667,198417,198747,199380,200630,199300,199333,199250,202233,203900,209983,215000,219167,215833,214167,215000,215000,219000,217717,221983,222983,226600,228667,229292,234625,238958,244000,246333,249000,249967,253300,256633,265000,270000,280000,286667,292485,295818,297485,300000,301333,306000,307667,312000,315000,328333,336000,343333,340000,336667,330000,324667,322333,318167,316500,312167,313000,316667,326667,336667,340000,340000,335000,334000
753924,55,"Urban Honolulu, HI",HI,561034,553284,551712,553750,563167,561500,558167,554833,556500,555000,565000,562500,572667,564333,570833,570333,588667,593000,596667,583333,576667,576667,576667,588333,598333,610000,608333,599300,599300,605967,620000,613333,611667,615495,625495,631162,617405,620182,627849,635444,642667,652667,663333,659667,648000,648500,670500,675500,675000,668043,681376,694710,696667,685000,675833,679450,673519,666019,644069,641667,651667,649880,663214,656547,668333,666667,683000,688000
395169,56,"Tulsa, OK",OK,144833,146667,152000,155167,156833,155167,153333,152167,151000,147667,145167,143000,148000,152650,159483,163983,168500,166667,164167,159667,158000,159333,160000,164250,166750,169383,172300,175800,182292,186792,188958,188167,186500,185667,184667,184083,185083,190250,194167,201167,204333,209000,207633,207300,207300,206667,204500,201500,203833,212333,221500,229167,230833,230000,226333,224667,220917,214583,207883,203300,208300,215000,228500,236167,237833,233667,229333,229333
394619,57,"Fresno, CA",CA,247167,250833,255000,262667,265333,267833,260167,259667,255000,253333,251167,250000,256325,257992,263182,263523,270023,271500,271500,269417,269417,268500,268417,267750,268333,270667,273333,282000,290333,298333,303333,308333,308333,306667,303417,308417,313417,320000,330000,340000,348333,351667,353917,355583,357250,360000,365000,370000,375000,377083,380417,387083,388333,381667,378330,378330,381663,372333,362333,355667,361167,369500,377833,381000,384667,383667,377667,374000
395238,58,"Worcester, MA",MA,230000,234967,243300,258300,263333,266667,262000,255333,252000,246833,246333,242967,242800,248267,255967,265967,271000,276333,274333,272333,267667,268000,265667,260667,262333,268333,284967,290283,300617,303113,309463,310296,311833,310167,305667,295000,296667,304917,327500,343167,351583,354000,351667,350000,348333,343333,342333,337333,338833,344833,357000,377167,390500,400000,391667,385000,373333,369333,357667,356000,356667,371333,384667,404667,411667,417067,413733,414250
394938,59,"Omaha, NE",NE,161500,163333,169750,176083,180250,177833,175667,174000,175000,173000,171333,171333,173333,176333,180667,185667,190500,189833,188167,183667,181667,179500,177500,179167,180667,186667,192445,199445,205445,207333,206000,202667,201667,201167,201167,199317,207150,215483,226167,232167,236167,235667,230667,225167,221833,219500,215500,217167,225167,239000,249000,255000,258333,256667,255000,251667,251000,244333,239333,238333,243333,252167,260167,268500,273000,273833,273333,271167
394415,60,"Bridgeport, CT",CT,361633,362883,376217,401250,413500,420167,397833,374333,361000,364667,363917,350417,340833,349917,375083,400000,414667,419667,403000,374167,362167,362167,379500,374250,376583,380050,400633,425800,452167,478500,486000,487667,470417,472083,462417,470000,460000,470000,488917,524250,551750,547833,517167,479667,461333,461667,458583,447583,452935,478269,511491,549472,567222,579967,553800,533800,507167,488333,471667,460333,471667,490000,524167,568167,603167,633667,606500,577833
394653,61,"Greenville, SC",SC,169833,172833,176733,183400,187233,186667,184333,179333,177667,174967,174533,176978,179662,186512,190733,196417,198333,200833,199167,196667,192500,188950,186450,187617,192833,197833,205083,210250,215250,216833,216667,220667,222000,228667,225400,224067,220733,225583,232250,242583,248667,252333,248667,251000,255667,262300,259967,263300,262333,268924,273924,283224,288300,283300,285417,285417,285417,273333,268333,264167,268667,272000,284167,292817,298233,295050,290900,287150
